timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680275847098,36,https://pharma-shop.tn/mon-compte-16,304,Not Modified,Thread Group 1-1,,true,,742,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275847107,35,https://pharma-shop.tn/mon-compte-17,304,Not Modified,Thread Group 1-1,,true,,744,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275847113,42,https://pharma-shop.tn/mon-compte-18,304,Not Modified,Thread Group 1-1,,true,,746,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,0
1680275847115,38,https://pharma-shop.tn/mon-compte-19,304,Not Modified,Thread Group 1-1,,true,,738,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275847116,35,https://pharma-shop.tn/mon-compte-20,304,Not Modified,Thread Group 1-1,,true,,746,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275847121,33,https://pharma-shop.tn/mon-compte-21,304,Not Modified,Thread Group 1-1,,true,,687,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680275847135,35,https://pharma-shop.tn/mon-compte-22,304,Not Modified,Thread Group 1-1,,true,,799,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275847172,450,https://pharma-shop.tn/module/ets_sociallogin/oauth,200,OK,Thread Group 1-1,text,true,,821,1270,5,5,https://pharma-shop.tn/module/ets_sociallogin/oauth,449,0,0
1680275846686,1251,https://pharma-shop.tn/mon-compte,200,OK,Thread Group 1-2,text,true,,103751,27475,5,5,https://pharma-shop.tn/connexion?back=my-account,325,0,0
1680275846686,325,https://pharma-shop.tn/mon-compte-0,302,Found,Thread Group 1-2,text,true,,906,1154,5,5,https://pharma-shop.tn/mon-compte,325,0,0
1680275847011,703,https://pharma-shop.tn/mon-compte-1,200,OK,Thread Group 1-2,text,true,,87318,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,672,0,0
1680275847722,40,https://pharma-shop.tn/mon-compte-2,304,Not Modified,Thread Group 1-2,,true,,760,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,0
1680275847722,39,https://pharma-shop.tn/mon-compte-3,304,Not Modified,Thread Group 1-2,,true,,808,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,0
1680275847722,20,https://pharma-shop.tn/mon-compte-4,304,Not Modified,Thread Group 1-2,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275847722,36,https://pharma-shop.tn/mon-compte-5,304,Not Modified,Thread Group 1-2,,true,,792,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,0
1680275847722,43,https://pharma-shop.tn/mon-compte-6,304,Not Modified,Thread Group 1-2,,true,,738,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,0
1680275847722,36,https://pharma-shop.tn/mon-compte-7,304,Not Modified,Thread Group 1-2,,true,,794,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,0
1680275847743,119,https://pharma-shop.tn/mon-compte-8,304,Not Modified,Thread Group 1-2,,true,,734,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,69
1680275847759,103,https://pharma-shop.tn/mon-compte-9,304,Not Modified,Thread Group 1-2,,true,,796,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,66
1680275847759,106,https://pharma-shop.tn/mon-compte-10,304,Not Modified,Thread Group 1-2,,true,,734,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,68
1680275847761,103,https://pharma-shop.tn/mon-compte-11,304,Not Modified,Thread Group 1-2,,true,,744,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,66
1680275847762,120,https://pharma-shop.tn/mon-compte-12,304,Not Modified,Thread Group 1-2,,true,,742,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,67
1680275847766,38,https://pharma-shop.tn/mon-compte-13,304,Not Modified,Thread Group 1-2,,true,,734,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,0
1680275847804,40,https://pharma-shop.tn/mon-compte-14,304,Not Modified,Thread Group 1-2,,true,,736,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,0
1680275847845,59,https://pharma-shop.tn/mon-compte-15,304,Not Modified,Thread Group 1-2,,true,,743,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,0
1680275847862,38,https://pharma-shop.tn/mon-compte-16,304,Not Modified,Thread Group 1-2,,true,,738,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275847862,38,https://pharma-shop.tn/mon-compte-17,304,Not Modified,Thread Group 1-2,,true,,742,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275847865,36,https://pharma-shop.tn/mon-compte-18,304,Not Modified,Thread Group 1-2,,true,,738,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,0
1680275847865,43,https://pharma-shop.tn/mon-compte-19,304,Not Modified,Thread Group 1-2,,true,,738,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275847883,34,https://pharma-shop.tn/mon-compte-20,304,Not Modified,Thread Group 1-2,,true,,740,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275847901,32,https://pharma-shop.tn/mon-compte-21,304,Not Modified,Thread Group 1-2,,true,,685,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680275847901,36,https://pharma-shop.tn/mon-compte-22,304,Not Modified,Thread Group 1-2,,true,,803,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275846678,1420,https://pharma-shop.tn/mon-compte,200,OK,Thread Group 1-5,text,true,,103786,27475,5,5,https://pharma-shop.tn/connexion?back=my-account,372,0,0
1680275846678,372,https://pharma-shop.tn/mon-compte-0,302,Found,Thread Group 1-5,text,true,,902,1154,5,5,https://pharma-shop.tn/mon-compte,372,0,0
1680275847051,793,https://pharma-shop.tn/mon-compte-1,200,OK,Thread Group 1-5,text,true,,87321,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,739,0,0
1680275847864,101,https://pharma-shop.tn/mon-compte-2,304,Not Modified,Thread Group 1-5,,true,,762,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,64
1680275847864,50,https://pharma-shop.tn/mon-compte-3,304,Not Modified,Thread Group 1-5,,true,,812,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,0
1680275847864,27,https://pharma-shop.tn/mon-compte-4,304,Not Modified,Thread Group 1-5,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275847864,46,https://pharma-shop.tn/mon-compte-5,304,Not Modified,Thread Group 1-5,,true,,794,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,0
1680275847864,40,https://pharma-shop.tn/mon-compte-6,304,Not Modified,Thread Group 1-5,,true,,740,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,0
1680275847864,48,https://pharma-shop.tn/mon-compte-7,304,Not Modified,Thread Group 1-5,,true,,796,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,0
1680275847891,156,https://pharma-shop.tn/mon-compte-8,304,Not Modified,Thread Group 1-5,,true,,742,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,93
1680275847904,35,https://pharma-shop.tn/mon-compte-9,304,Not Modified,Thread Group 1-5,,true,,790,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,0
1680275847910,161,https://pharma-shop.tn/mon-compte-10,304,Not Modified,Thread Group 1-5,,true,,742,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,87
1680275847912,143,https://pharma-shop.tn/mon-compte-11,304,Not Modified,Thread Group 1-5,,true,,740,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,84
1680275847915,143,https://pharma-shop.tn/mon-compte-12,304,Not Modified,Thread Group 1-5,,true,,738,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,80
1680275847940,39,https://pharma-shop.tn/mon-compte-13,304,Not Modified,Thread Group 1-5,,true,,734,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,0
1680275847966,40,https://pharma-shop.tn/mon-compte-14,304,Not Modified,Thread Group 1-5,,true,,742,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,0
1680275847980,41,https://pharma-shop.tn/mon-compte-15,304,Not Modified,Thread Group 1-5,,true,,739,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,0
1680275848006,37,https://pharma-shop.tn/mon-compte-16,304,Not Modified,Thread Group 1-5,,true,,740,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275848022,38,https://pharma-shop.tn/mon-compte-17,304,Not Modified,Thread Group 1-5,,true,,748,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275848043,36,https://pharma-shop.tn/mon-compte-18,304,Not Modified,Thread Group 1-5,,true,,744,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,0
1680275848047,37,https://pharma-shop.tn/mon-compte-19,304,Not Modified,Thread Group 1-5,,true,,744,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275848055,37,https://pharma-shop.tn/mon-compte-20,304,Not Modified,Thread Group 1-5,,true,,734,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275848058,31,https://pharma-shop.tn/mon-compte-21,304,Not Modified,Thread Group 1-5,,true,,691,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680275848060,38,https://pharma-shop.tn/mon-compte-22,304,Not Modified,Thread Group 1-5,,true,,803,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275847073,1206,https://pharma-shop.tn/mon-compte,200,OK,Thread Group 1-3,text,true,,103749,27475,5,5,https://pharma-shop.tn/connexion?back=my-account,270,0,0
1680275847073,270,https://pharma-shop.tn/mon-compte-0,302,Found,Thread Group 1-3,text,true,,904,1154,5,5,https://pharma-shop.tn/mon-compte,270,0,0
1680275847343,664,https://pharma-shop.tn/mon-compte-1,200,OK,Thread Group 1-3,text,true,,87316,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,612,0,0
1680275848009,46,https://pharma-shop.tn/mon-compte-2,304,Not Modified,Thread Group 1-3,,true,,758,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,0
1680275848009,46,https://pharma-shop.tn/mon-compte-3,304,Not Modified,Thread Group 1-3,,true,,806,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,0
1680275848009,29,https://pharma-shop.tn/mon-compte-4,304,Not Modified,Thread Group 1-3,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275848009,119,https://pharma-shop.tn/mon-compte-5,304,Not Modified,Thread Group 1-3,,true,,796,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,82
1680275848009,39,https://pharma-shop.tn/mon-compte-6,304,Not Modified,Thread Group 1-3,,true,,742,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,0
1680275848009,43,https://pharma-shop.tn/mon-compte-7,304,Not Modified,Thread Group 1-3,,true,,792,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,0
1680275848038,112,https://pharma-shop.tn/mon-compte-8,304,Not Modified,Thread Group 1-3,,true,,736,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,70
1680275848048,98,https://pharma-shop.tn/mon-compte-9,304,Not Modified,Thread Group 1-3,,true,,798,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,63
1680275848052,103,https://pharma-shop.tn/mon-compte-10,304,Not Modified,Thread Group 1-3,,true,,734,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,66
1680275848056,110,https://pharma-shop.tn/mon-compte-11,304,Not Modified,Thread Group 1-3,,true,,736,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,73
1680275848056,108,https://pharma-shop.tn/mon-compte-12,304,Not Modified,Thread Group 1-3,,true,,740,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,71
1680275848129,37,https://pharma-shop.tn/mon-compte-13,304,Not Modified,Thread Group 1-3,,true,,746,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,0
1680275848146,34,https://pharma-shop.tn/mon-compte-14,304,Not Modified,Thread Group 1-3,,true,,732,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,0
1680275848151,34,https://pharma-shop.tn/mon-compte-15,304,Not Modified,Thread Group 1-3,,true,,741,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,0
1680275848155,39,https://pharma-shop.tn/mon-compte-16,304,Not Modified,Thread Group 1-3,,true,,740,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275848164,37,https://pharma-shop.tn/mon-compte-17,304,Not Modified,Thread Group 1-3,,true,,738,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275848166,113,https://pharma-shop.tn/mon-compte-18,304,Not Modified,Thread Group 1-3,,true,,732,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,71
1680275848167,37,https://pharma-shop.tn/mon-compte-19,304,Not Modified,Thread Group 1-3,,true,,742,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275848181,33,https://pharma-shop.tn/mon-compte-20,304,Not Modified,Thread Group 1-3,,true,,744,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275848185,30,https://pharma-shop.tn/mon-compte-21,304,Not Modified,Thread Group 1-3,,true,,683,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680275848195,34,https://pharma-shop.tn/mon-compte-22,304,Not Modified,Thread Group 1-3,,true,,805,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275847940,391,https://pharma-shop.tn/module/ets_sociallogin/oauth,200,OK,Thread Group 1-2,text,true,,821,1256,5,5,https://pharma-shop.tn/module/ets_sociallogin/oauth,391,0,0
1680275848102,395,https://pharma-shop.tn/module/ets_sociallogin/oauth,200,OK,Thread Group 1-5,text,true,,831,1257,5,5,https://pharma-shop.tn/module/ets_sociallogin/oauth,395,0,0
1680275848282,382,https://pharma-shop.tn/module/ets_sociallogin/oauth,200,OK,Thread Group 1-3,text,true,,829,1263,5,5,https://pharma-shop.tn/module/ets_sociallogin/oauth,382,0,0
1680275847490,1219,https://pharma-shop.tn/mon-compte,200,OK,Thread Group 1-4,text,true,,103814,27475,5,5,https://pharma-shop.tn/connexion?back=my-account,264,0,0
1680275847490,264,https://pharma-shop.tn/mon-compte-0,302,Found,Thread Group 1-4,text,true,,908,1154,5,5,https://pharma-shop.tn/mon-compte,264,0,0
1680275847755,652,https://pharma-shop.tn/mon-compte-1,200,OK,Thread Group 1-4,text,true,,87331,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,607,0,0
1680275848413,128,https://pharma-shop.tn/mon-compte-2,304,Not Modified,Thread Group 1-4,,true,,758,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,77
1680275848413,104,https://pharma-shop.tn/mon-compte-3,304,Not Modified,Thread Group 1-4,,true,,814,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,66
1680275848413,19,https://pharma-shop.tn/mon-compte-4,304,Not Modified,Thread Group 1-4,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275848413,101,https://pharma-shop.tn/mon-compte-5,304,Not Modified,Thread Group 1-4,,true,,802,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,66
1680275848413,101,https://pharma-shop.tn/mon-compte-6,304,Not Modified,Thread Group 1-4,,true,,744,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,66
1680275848413,36,https://pharma-shop.tn/mon-compte-7,304,Not Modified,Thread Group 1-4,,true,,798,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,0
1680275848432,133,https://pharma-shop.tn/mon-compte-8,304,Not Modified,Thread Group 1-4,,true,,738,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,67
1680275848449,123,https://pharma-shop.tn/mon-compte-9,304,Not Modified,Thread Group 1-4,,true,,802,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,81
1680275848515,102,https://pharma-shop.tn/mon-compte-10,304,Not Modified,Thread Group 1-4,,true,,740,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,66
1680275848515,138,https://pharma-shop.tn/mon-compte-11,304,Not Modified,Thread Group 1-4,,true,,744,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,71
1680275848519,36,https://pharma-shop.tn/mon-compte-12,304,Not Modified,Thread Group 1-4,,true,,740,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,0
1680275848541,35,https://pharma-shop.tn/mon-compte-13,304,Not Modified,Thread Group 1-4,,true,,738,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,0
1680275848555,37,https://pharma-shop.tn/mon-compte-14,304,Not Modified,Thread Group 1-4,,true,,744,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,0
1680275848566,36,https://pharma-shop.tn/mon-compte-15,304,Not Modified,Thread Group 1-4,,true,,747,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,0
1680275848573,42,https://pharma-shop.tn/mon-compte-16,304,Not Modified,Thread Group 1-4,,true,,740,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275848577,39,https://pharma-shop.tn/mon-compte-17,304,Not Modified,Thread Group 1-4,,true,,736,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275848592,117,https://pharma-shop.tn/mon-compte-18,304,Not Modified,Thread Group 1-4,,true,,740,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,72
1680275848602,37,https://pharma-shop.tn/mon-compte-19,304,Not Modified,Thread Group 1-4,,true,,734,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275848615,39,https://pharma-shop.tn/mon-compte-20,304,Not Modified,Thread Group 1-4,,true,,736,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275848616,32,https://pharma-shop.tn/mon-compte-21,304,Not Modified,Thread Group 1-4,,true,,685,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,0
1680275848617,34,https://pharma-shop.tn/mon-compte-22,304,Not Modified,Thread Group 1-4,,true,,807,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275847813,1006,https://pharma-shop.tn/connexion?back=my-account,200,OK,Thread Group 1-1,text,true,,102877,26321,5,5,https://pharma-shop.tn/connexion?back=my-account,617,0,0
1680275847813,659,https://pharma-shop.tn/connexion?back=my-account-0,200,OK,Thread Group 1-1,text,true,,87326,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,617,0,0
1680275848475,130,https://pharma-shop.tn/connexion?back=my-account-1,304,Not Modified,Thread Group 1-1,,true,,764,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,68
1680275848475,130,https://pharma-shop.tn/connexion?back=my-account-2,304,Not Modified,Thread Group 1-1,,true,,808,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,68
1680275848475,24,https://pharma-shop.tn/connexion?back=my-account-3,304,Not Modified,Thread Group 1-1,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275848475,37,https://pharma-shop.tn/connexion?back=my-account-4,304,Not Modified,Thread Group 1-1,,true,,792,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,0
1680275848475,38,https://pharma-shop.tn/connexion?back=my-account-5,304,Not Modified,Thread Group 1-1,,true,,742,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,0
1680275848475,103,https://pharma-shop.tn/connexion?back=my-account-6,304,Not Modified,Thread Group 1-1,,true,,798,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,67
1680275848499,52,https://pharma-shop.tn/connexion?back=my-account-7,304,Not Modified,Thread Group 1-1,,true,,738,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,0
1680275848513,107,https://pharma-shop.tn/connexion?back=my-account-8,304,Not Modified,Thread Group 1-1,,true,,802,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,69
1680275848514,105,https://pharma-shop.tn/connexion?back=my-account-9,304,Not Modified,Thread Group 1-1,,true,,738,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,68
1680275848551,41,https://pharma-shop.tn/connexion?back=my-account-10,304,Not Modified,Thread Group 1-1,,true,,740,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,0
1680275848578,97,https://pharma-shop.tn/connexion?back=my-account-11,304,Not Modified,Thread Group 1-1,,true,,740,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,62
1680275848592,101,https://pharma-shop.tn/connexion?back=my-account-12,304,Not Modified,Thread Group 1-1,,true,,748,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,65
1680275848606,98,https://pharma-shop.tn/connexion?back=my-account-13,304,Not Modified,Thread Group 1-1,,true,,740,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,62
1680275848606,103,https://pharma-shop.tn/connexion?back=my-account-14,304,Not Modified,Thread Group 1-1,,true,,739,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,67
1680275848619,37,https://pharma-shop.tn/connexion?back=my-account-15,304,Not Modified,Thread Group 1-1,,true,,738,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275848620,37,https://pharma-shop.tn/connexion?back=my-account-16,304,Not Modified,Thread Group 1-1,,true,,732,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275848656,40,https://pharma-shop.tn/connexion?back=my-account-17,304,Not Modified,Thread Group 1-1,,true,,742,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,0
1680275848657,36,https://pharma-shop.tn/connexion?back=my-account-18,304,Not Modified,Thread Group 1-1,,true,,734,1219,5,5,https://pharma-shop.tn/img/cms/nuxe-rasage_1.png,0,0,0
1680275848675,34,https://pharma-shop.tn/connexion?back=my-account-19,304,Not Modified,Thread Group 1-1,,true,,732,1216,5,5,https://pharma-shop.tn/img/cms/logofooter.png,0,0,0
1680275848694,125,https://pharma-shop.tn/connexion?back=my-account-20,304,Not Modified,Thread Group 1-1,,true,,691,1287,5,5,https://pharma-shop.tn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,0,0,66
1680275848694,36,https://pharma-shop.tn/connexion?back=my-account-21,304,Not Modified,Thread Group 1-1,,true,,805,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/bottom-fbcb4b960.js,0,0,0
1680275848709,409,https://pharma-shop.tn/module/ets_sociallogin/oauth,200,OK,Thread Group 1-4,text,true,,829,1255,5,5,https://pharma-shop.tn/module/ets_sociallogin/oauth,409,0,0
1680275849918,912,https://pharma-shop.tn/connexion?back=my-account,200,OK,Thread Group 1-2,text,true,,102881,26321,5,5,https://pharma-shop.tn/connexion?back=my-account,627,0,0
1680275849918,666,https://pharma-shop.tn/connexion?back=my-account-0,200,OK,Thread Group 1-2,text,true,,87320,1169,5,5,https://pharma-shop.tn/connexion?back=my-account,627,0,0
1680275850586,110,https://pharma-shop.tn/connexion?back=my-account-1,304,Not Modified,Thread Group 1-2,,true,,768,1220,5,5,https://pharma-shop.tn/img/favicon.ico?1647529441,0,0,69
1680275850586,36,https://pharma-shop.tn/connexion?back=my-account-2,304,Not Modified,Thread Group 1-2,,true,,816,1244,5,5,https://pharma-shop.tn/themes/pharmashop/assets/cache/theme-ec13f3961.css,0,0,0
1680275850586,21,https://pharma-shop.tn/connexion?back=my-account-3,304,Not Modified,Thread Group 1-2,,true,,488,733,5,5,https://cdn.onesignal.com/sdks/OneSignalSDK.js,0,0,0
1680275850586,34,https://pharma-shop.tn/connexion?back=my-account-4,304,Not Modified,Thread Group 1-2,,true,,792,1210,5,5,https://pharma-shop.tn/img/cms/book.svg,0,0,0
1680275850586,35,https://pharma-shop.tn/connexion?back=my-account-5,304,Not Modified,Thread Group 1-2,,true,,744,1206,5,5,https://pharma-shop.tn/img/logo.png,0,0,0
1680275850586,102,https://pharma-shop.tn/connexion?back=my-account-6,304,Not Modified,Thread Group 1-2,,true,,792,1211,5,5,https://pharma-shop.tn/img/cms/link6.svg,0,0,67
1680275850607,106,https://pharma-shop.tn/connexion?back=my-account-7,304,Not Modified,Thread Group 1-2,,true,,738,1215,5,5,https://pharma-shop.tn/img/cms/nutrition.png,0,0,64
1680275850620,105,https://pharma-shop.tn/connexion?back=my-account-8,304,Not Modified,Thread Group 1-2,,true,,800,1211,5,5,https://pharma-shop.tn/img/cms/link3.svg,0,0,66
1680275850621,133,https://pharma-shop.tn/connexion?back=my-account-9,304,Not Modified,Thread Group 1-2,,true,,744,1228,5,5,https://pharma-shop.tn/img/cms/menu/menu-right-visage.jpg,0,0,69
1680275850622,120,https://pharma-shop.tn/connexion?back=my-account-10,304,Not Modified,Thread Group 1-2,,true,,736,1221,5,5,https://pharma-shop.tn/img/cms/bioxine-siteweb.png,0,0,60
1680275850689,108,https://pharma-shop.tn/connexion?back=my-account-11,304,Not Modified,Thread Group 1-2,,true,,736,1211,5,5,https://pharma-shop.tn/img/cms/LAINO.PNG,0,0,66
1680275850696,105,https://pharma-shop.tn/connexion?back=my-account-12,304,Not Modified,Thread Group 1-2,,true,,738,1213,5,5,https://pharma-shop.tn/img/cms/klorane.png,0,0,66
1680275850714,35,https://pharma-shop.tn/connexion?back=my-account-13,304,Not Modified,Thread Group 1-2,,true,,738,1211,5,5,https://pharma-shop.tn/img/cms/AKTIV.png,0,0,0
1680275850726,38,https://pharma-shop.tn/connexion?back=my-account-14,304,Not Modified,Thread Group 1-2,,true,,739,1220,5,5,https://pharma-shop.tn/img/cms/gelzone-intime.png,0,0,0
1680275850742,33,https://pharma-shop.tn/connexion?back=my-account-15,304,Not Modified,Thread Group 1-2,,true,,734,1209,5,5,https://pharma-shop.tn/img/cms/svr.png,0,0,0
1680275850749,39,https://pharma-shop.tn/connexion?back=my-account-16,304,Not Modified,Thread Group 1-2,,true,,742,1211,5,5,https://pharma-shop.tn/img/cms/sobio.png,0,0,0
1680275850754,39,https://pharma-shop.tn/connexion?back=my-account-17,304,Not Modified,Thread Group 1-2,,true,,736,1212,5,5,https://pharma-shop.tn/img/cms/beurer.png,0,0,0
